time,seconds_elapsed,z,y,x
1768558757128947000,0.526947021484375,-0.0759429931640625,-0.9976348876953125,-0.0410919189453125
1768558757138976000,0.53697607421875,-0.0000762939453125,-1.00128173828125,-0.038299560546875
1768558757149005000,0.547005126953125,-0.0625457763671875,-0.99859619140625,-0.0472869873046875
1768558757159034000,0.5570341796875,-0.0350341796875,-0.9994354248046875,-0.048583984375
1768558757169063200,0.567063232421875,-0.0394744873046875,-0.9977874755859375,-0.0492401123046875
1768558757179092200,0.57709228515625,-0.0533294677734375,-0.9979705810546875,-0.0586395263671875
1768558757189121000,0.58712109375,-0.0338134765625,-0.99835205078125,-0.0437469482421875
1768558757199150000,0.597150146484375,-0.048431396484375,-0.9981536865234375,-0.0427703857421875
1768558757209179100,0.60717919921875,-0.04620361328125,-0.9985504150390625,-0.0421295166015625
1768558757219208000,0.6172080078125,-0.037811279296875,-0.9996337890625,-0.033355712890625
1768558757229237000,0.627237060546875,-0.0468292236328125,-0.999176025390625,-0.0452728271484375
1768558757239267000,0.63726708984375,-0.046539306640625,-0.9986724853515625,-0.04541015625
1768558757249296000,0.6472958984375,-0.03900146484375,-1.0000152587890625,-0.0458526611328125
1768558757259325000,0.657324951171875,-0.039642333984375,-0.9998321533203125,-0.0437774658203125
1768558757269354000,0.66735400390625,-0.0433807373046875,-0.998748779296875,-0.044219970703125
1768558757279383000,0.677383056640625,-0.0379486083984375,-0.99920654296875,-0.0445404052734375
1768558757289412000,0.687412109375,-0.033294677734375,-0.9989013671875,-0.0428009033203125
1768558757299441200,0.697441162109375,-0.03546142578125,-0.9983367919921875,-0.04681396484375
1768558757309470200,0.70747021484375,-0.041778564453125,-0.998046875,-0.0447540283203125
1768558757319499000,0.7174990234375,-0.040191650390625,-0.9988555908203125,-0.047698974609375
1768558757329528000,0.727528076171875,-0.0433349609375,-0.9986724853515625,-0.0454864501953125
1768558757339558100,0.73755810546875,-0.04638671875,-0.997406005859375,-0.041107177734375
1768558757349586700,0.747586669921875,-0.0451507568359375,-0.998748779296875,-0.04168701171875
1768558757359615500,0.757615478515625,-0.0480804443359375,-0.9995269775390625,-0.04571533203125
1768558757369644500,0.76764453125,-0.04827880859375,-0.99774169921875,-0.0440673828125
1768558757379673600,0.777673583984375,-0.037200927734375,-0.9979400634765625,-0.04241943359375
1768558757389702700,0.78770263671875,-0.0408935546875,-0.9984588623046875,-0.046356201171875
1768558757399731700,0.797731689453125,-0.0408935546875,-0.999481201171875,-0.0449676513671875
1768558757409760800,0.8077607421875,-0.0374755859375,-0.9990234375,-0.0433502197265625
1768558757419789600,0.81778955078125,-0.0401458740234375,-0.999267578125,-0.04376220703125
1768558757429818600,0.827818603515625,-0.0452117919921875,-0.9993133544921875,-0.045684814453125
1768558757439847700,0.83784765625,-0.0380859375,-0.9993438720703125,-0.041656494140625
1768558757449877800,0.847877685546875,-0.0385894775390625,-0.9989013671875,-0.0472412109375
1768558757459906600,0.857906494140625,-0.046142578125,-0.99755859375,-0.0490264892578125
1768558757469935600,0.867935546875,-0.0361175537109375,-0.9980010986328125,-0.045196533203125
1768558757479964700,0.877964599609375,-0.039520263671875,-1.0009765625,-0.0465545654296875
1768558757489993500,0.887993408203125,-0.0139923095703125,-1.0013427734375,-0.0509033203125
1768558757500022500,0.8980224609375,-0.05511474609375,-0.9971923828125,-0.048614501953125
1768558757510051800,0.9080517578125,-0.031829833984375,-0.99853515625,-0.045989990234375
1768558757520080600,0.91808056640625,-0.04376220703125,-0.998809814453125,-0.04022216796875
1768558757530109700,0.928109619140625,-0.05487060546875,-0.99774169921875,-0.0505218505859375
1768558757540138800,0.938138671875,-0.051422119140625,-0.9994964599609375,-0.0390472412109375
1768558757550167600,0.94816748046875,-0.04290771484375,-0.997894287109375,-0.03857421875
1768558757560197600,0.95819775390625,-0.0439453125,-0.998626708984375,-0.043670654296875
1768558757570226700,0.968226806640625,-0.044952392578125,-0.9994354248046875,-0.0404815673828125
1768558757580255700,0.978255859375,-0.0467529296875,-0.99896240234375,-0.0413970947265625
1768558757590284500,0.988284423828125,-0.0431671142578125,-0.99908447265625,-0.04095458984375
1768558757600313600,0.998313720703125,-0.04376220703125,-0.998382568359375,-0.04345703125
1768558757610342700,1.0083427734375,-0.0438690185546875,-0.9981536865234375,-0.0439453125
1768558757620371500,1.018371337890625,-0.0397491455078125,-0.9990081787109375,-0.04400634765625
1768558757630400800,1.02840087890625,-0.0387420654296875,-0.999114990234375,-0.0433807373046875
1768558757640429800,1.038429931640625,-0.043212890625,-0.9980010986328125,-0.049591064453125
1768558757650458600,1.048458740234375,-0.042327880859375,-0.997802734375,-0.0571136474609375
1768558757660487700,1.05848779296875,-0.0405731201171875,-0.998077392578125,-0.0516357421875
1768558757670517800,1.068517822265625,-0.0449676513671875,-0.9987945556640625,-0.049713134765625
1768558757680546800,1.078546875,-0.040496826171875,-0.9984893798828125,-0.0448150634765625
1768558757690575600,1.08857568359375,-0.0430145263671875,-0.998138427734375,-0.0425872802734375
1768558757700604700,1.098604736328125,-0.0443572998046875,-0.9986572265625,-0.04296875
1768558757710633700,1.1086337890625,-0.0385284423828125,-1.0003204345703125,-0.040557861328125
1768558757720662500,1.11866259765625,-0.04290771484375,-1.000213623046875,-0.03924560546875
1768558757730691600,1.128691650390625,-0.0446624755859375,-0.999755859375,-0.041900634765625
1768558757740720600,1.138720703125,-0.03814697265625,-0.99969482421875,-0.0456695556640625
1768558757750749700,1.148749755859375,-0.0383453369140625,-0.9978179931640625,-0.047698974609375
1768558757760778800,1.15877880859375,-0.0408935546875,-0.9982452392578125,-0.055938720703125
1768558757770807800,1.168807861328125,-0.0384979248046875,-0.9976806640625,-0.0526580810546875
1768558757780837600,1.178837646484375,-0.0420989990234375,-0.998199462890625,-0.050445556640625
1768558757790866700,1.18886669921875,-0.0404205322265625,-0.9984283447265625,-0.052703857421875
1768558757800895700,1.198895751953125,-0.041961669921875,-0.997894287109375,-0.0500946044921875
1768558757810924500,1.208924560546875,-0.04205322265625,-0.997222900390625,-0.047515869140625
1768558757820953600,1.21895361328125,-0.0407562255859375,-0.998382568359375,-0.04644775390625
1768558757830982700,1.228982666015625,-0.0420989990234375,-0.99981689453125,-0.03875732421875
1768558757841011700,1.23901171875,-0.045257568359375,-1.0002593994140625,-0.0361480712890625
1768558757851040500,1.24904052734375,-0.0427398681640625,-0.99932861328125,-0.0414276123046875
1768558757861069600,1.259069580078125,-0.0411529541015625,-0.999969482421875,-0.04534912109375
1768558757871099000,1.269098876953125,-0.043548583984375,-0.9987030029296875,-0.0433349609375
1768558757881127700,1.279127685546875,-0.0419158935546875,-0.99822998046875,-0.04962158203125
1768558757891156700,1.28915673828125,-0.0392608642578125,-0.9986419677734375,-0.0511932373046875
1768558757901186800,1.299186767578125,-0.0415496826171875,-0.998077392578125,-0.056060791015625
1768558757911215600,1.309215576171875,-0.0376739501953125,-0.99749755859375,-0.0508270263671875
1768558757921244700,1.31924462890625,-0.0409698486328125,-0.9975738525390625,-0.045135498046875
1768558757931273700,1.329273681640625,-0.0443572998046875,-0.999176025390625,-0.045684814453125
1768558757941302500,1.339302490234375,-0.0384368896484375,-0.999786376953125,-0.0363311767578125
1768558757951331600,1.34933154296875,-0.04571533203125,-1.0008087158203125,-0.03680419921875
1768558757961360600,1.359360595703125,-0.046142578125,-0.998779296875,-0.0454864501953125
1768558757971389400,1.369389404296875,-0.0401611328125,-0.9997100830078125,-0.0383148193359375
1768558757981418500,1.37941845703125,-0.046661376953125,-0.998992919921875,-0.047088623046875
1768558757991447800,1.38944775390625,-0.0444793701171875,-0.9993438720703125,-0.050537109375
1768558758001476600,1.3994765625,-0.04315185546875,-0.99993896484375,-0.0433807373046875
1768558758011505700,1.409505615234375,-0.0437164306640625,-0.99951171875,-0.043975830078125
1768558758021535700,1.41953564453125,-0.037567138671875,-0.9991455078125,-0.047637939453125
1768558758031564800,1.429564697265625,-0.0417022705078125,-0.9995269775390625,-0.05133056640625
1768558758041593600,1.439593505859375,-0.0408477783203125,-0.9984283447265625,-0.0507354736328125
1768558758051622700,1.44962255859375,-0.03924560546875,-0.9987335205078125,-0.042236328125
1768558758061651700,1.459651611328125,-0.041839599609375,-0.99853515625,-0.0467071533203125
1768558758071680500,1.469680419921875,-0.042633056640625,-0.9980926513671875,-0.0458984375
1768558758081709600,1.47970947265625,-0.0431671142578125,-0.99835205078125,-0.0441131591796875
1768558758091738600,1.489738525390625,-0.0412445068359375,-0.998077392578125,-0.0478363037109375
1768558758101767400,1.499767333984375,-0.0453338623046875,-1.0004425048828125,-0.0440673828125
1768558758111796700,1.509796630859375,-0.0416107177734375,-0.9990997314453125,-0.04632568359375
1768558758121825800,1.51982568359375,-0.040802001953125,-0.9987335205078125,-0.03997802734375
1768558758131854600,1.5298544921875,-0.0403594970703125,-0.99951171875,-0.0421295166015625
1768558758141884700,1.539884765625,-0.0416717529296875,-0.9991455078125,-0.04248046875
1768558758151913700,1.549913818359375,-0.0434417724609375,-0.9984130859375,-0.0442352294921875
1768558758161942800,1.55994287109375,-0.0404052734375,-0.9975128173828125,-0.047882080078125
1768558758171971600,1.5699716796875,-0.0423126220703125,-0.9997406005859375,-0.0437164306640625
1768558758182000600,1.580000732421875,-0.0410003662109375,-0.9990386962890625,-0.0418853759765625
1768558758192029700,1.59002978515625,-0.042572021484375,-0.9983367919921875,-0.0437469482421875
1768558758202058500,1.60005859375,-0.0406951904296875,-0.999114990234375,-0.045684814453125
1768558758212087600,1.610087646484375,-0.0412139892578125,-0.99871826171875,-0.044525146484375
1768558758222116600,1.62011669921875,-0.042755126953125,-0.998321533203125,-0.050994873046875
1768558758232145700,1.630145751953125,-0.041015625,-0.99749755859375,-0.0534210205078125
1768558758242174700,1.6401748046875,-0.040771484375,-0.9976654052734375,-0.0506591796875
1768558758252203800,1.650203857421875,-0.04071044921875,-0.998565673828125,-0.0503387451171875
1768558758262233900,1.66023388671875,-0.040740966796875,-0.9985198974609375,-0.0471954345703125
1768558758272262700,1.6702626953125,-0.0426025390625,-0.9976806640625,-0.0482330322265625
1768558758282291700,1.680291748046875,-0.043670654296875,-0.99798583984375,-0.0457000732421875
1768558758292320800,1.69032080078125,-0.0418853759765625,-0.99749755859375,-0.042388916015625
1768558758302349600,1.700349609375,-0.041259765625,-0.999786376953125,-0.0421905517578125
1768558758312378600,1.710378662109375,-0.0419769287109375,-0.999359130859375,-0.04058837890625
1768558758322407700,1.72040771484375,-0.04351806640625,-0.9991912841796875,-0.0413818359375
1768558758332436500,1.7304365234375,-0.0424346923828125,-0.9998779296875,-0.0435943603515625
1768558758342465500,1.740465576171875,-0.0428009033203125,-0.998931884765625,-0.044769287109375
1768558758352494800,1.750494873046875,-0.0439605712890625,-0.9995880126953125,-0.0439453125
1768558758362524200,1.760524169921875,-0.0402374267578125,-0.99932861328125,-0.047332763671875
1768558758372554000,1.770553955078125,-0.0389556884765625,-0.9996185302734375,-0.044952392578125
1768558758382583000,1.7805830078125,-0.0410614013671875,-0.999176025390625,-0.0510711669921875
1768558758392612000,1.790612060546875,-0.04107666015625,-0.998748779296875,-0.0491180419921875
1768558758402641200,1.80064111328125,-0.040008544921875,-0.998443603515625,-0.045654296875
1768558758412670200,1.810670166015625,-0.041015625,-0.998077392578125,-0.0451202392578125
1768558758422699000,1.820698974609375,-0.041656494140625,-0.99627685546875,-0.047454833984375
1768558758432728000,1.83072802734375,-0.0395965576171875,-0.99853515625,-0.0426177978515625
1768558758442757000,1.840757080078125,-0.040252685546875,-1.000244140625,-0.0406341552734375
1768558758452786000,1.850785888671875,-0.0445709228515625,-0.9990386962890625,-0.046051025390625
1768558758462815000,1.86081494140625,-0.0424957275390625,-0.9983673095703125,-0.0470733642578125
1768558758472844000,1.870843994140625,-0.0406036376953125,-0.9991302490234375,-0.0450592041015625
1768558758482874000,1.8808740234375,-0.039703369140625,-0.999114990234375,-0.0420074462890625
1768558758492903000,1.89090283203125,-0.0413360595703125,-0.9983367919921875,-0.0481109619140625
1768558758502932000,1.900931884765625,-0.0427398681640625,-0.9993743896484375,-0.0472412109375
1768558758512961000,1.9109609375,-0.0424041748046875,-0.998321533203125,-0.0473785400390625
1768558758522990000,1.920989990234375,-0.047119140625,-0.998291015625,-0.05010986328125
1768558758533019100,1.93101904296875,-0.0374298095703125,-0.99896240234375,-0.04351806640625
1768558758543048200,1.941048095703125,-0.0388946533203125,-0.99822998046875,-0.042938232421875
1768558758553077000,1.951076904296875,-0.045440673828125,-0.9979705810546875,-0.04266357421875
1768558758563106000,1.96110595703125,-0.0394287109375,-0.9981842041015625,-0.0402984619140625
1768558758573135000,1.971135009765625,-0.0426483154296875,-1.0001220703125,-0.0416412353515625
1768558758583164000,1.981163818359375,-0.0435638427734375,-0.9998626708984375,-0.0494232177734375
1768558758593194000,1.991194091796875,-0.045318603515625,-0.9977264404296875,-0.0503997802734375
1768558758603223000,2.00122314453125,-0.041046142578125,-0.998748779296875,-0.04833984375
1768558758613252000,2.011252197265625,-0.0363311767578125,-0.9989776611328125,-0.050537109375
1768558758623281000,2.021281005859375,-0.03411865234375,-0.998321533203125,-0.0454864501953125
1768558758633310000,2.03131005859375,-0.031097412109375,-0.9993896484375,-0.04278564453125
1768558758643339300,2.04133935546875,-0.0479736328125,-0.99774169921875,-0.0414581298828125
1768558758653368000,2.0513681640625,-0.0713043212890625,-0.9972686767578125,-0.0462188720703125
1768558758663397000,2.061397216796875,-0.016876220703125,-1.0032806396484375,-0.0419921875
1768558758673426200,2.07142626953125,-0.0430908203125,-0.9998626708984375,-0.0382843017578125
1768558758683455000,2.081455078125,-0.063507080078125,-0.99945068359375,-0.0433502197265625
1768558758693484000,2.091484130859375,-0.0296478271484375,-0.9981231689453125,-0.04071044921875
1768558758703514000,2.10151416015625,-0.0427398681640625,-0.998199462890625,-0.0401458740234375
1768558758713543200,2.111543212890625,-0.0380706787109375,-0.9998626708984375,-0.04168701171875
1768558758723572000,2.121572021484375,-0.035736083984375,-0.9990997314453125,-0.0391082763671875
1768558758733601000,2.13160107421875,-0.037261962890625,-0.999359130859375,-0.041961669921875
1768558758743630000,2.141630126953125,-0.03729248046875,-1.000030517578125,-0.0360870361328125
1768558758753659100,2.1516591796875,-0.0403594970703125,-0.9988555908203125,-0.050811767578125
1768558758763688200,2.161688232421875,-0.038970947265625,-0.99658203125,-0.0524749755859375
1768558758773717200,2.17171728515625,-0.035308837890625,-0.997802734375,-0.049591064453125
1768558758783746000,2.18174609375,-0.0425567626953125,-0.998382568359375,-0.0572357177734375
1768558758793775000,2.191775146484375,-0.0364837646484375,-0.999359130859375,-0.04742431640625
1768558758803805200,2.20180517578125,-0.0404205322265625,-0.99847412109375,-0.04718017578125
1768558758813834000,2.211833984375,-0.0399169921875,-0.9984283447265625,-0.0394744873046875
1768558758823863000,2.221863037109375,-0.0398712158203125,-0.99908447265625,-0.0384063720703125
1768558758833892000,2.23189208984375,-0.0415802001953125,-0.997955322265625,-0.0424652099609375
1768558758843921000,2.2419208984375,-0.041351318359375,-0.9997406005859375,-0.0445556640625
1768558758853950000,2.251949951171875,-0.035308837890625,-0.997344970703125,-0.0429534912109375
1768558758863979000,2.26197900390625,-0.0456695556640625,-0.998687744140625,-0.0502166748046875
1768558758874008000,2.272008056640625,-0.037353515625,-0.9989471435546875,-0.0401458740234375
1768558758884037000,2.282037109375,-0.0423583984375,-0.99981689453125,-0.048553466796875
1768558758894066200,2.292066162109375,-0.04541015625,-0.9984283447265625,-0.0469818115234375
1768558758904096000,2.302095947265625,-0.03594970703125,-0.9998931884765625,-0.046417236328125
1768558758914125000,2.312125,-0.040435791015625,-0.9983673095703125,-0.044708251953125
1768558758924154000,2.322154052734375,-0.03802490234375,-0.99951171875,-0.0452423095703125
1768558758934183200,2.33218310546875,-0.038787841796875,-0.998260498046875,-0.04534912109375
1768558758944212000,2.3422119140625,-0.0400543212890625,-0.9985809326171875,-0.045623779296875
1768558758954241000,2.352240966796875,-0.04052734375,-0.9984893798828125,-0.0436859130859375
1768558758964270000,2.36227001953125,-0.04254150390625,-0.99847412109375,-0.04754638671875
1768558758974299000,2.372298828125,-0.04248046875,-0.998870849609375,-0.0465087890625
1768558758984328000,2.382327880859375,-0.0406036376953125,-0.99859619140625,-0.0439300537109375
1768558758994357000,2.39235693359375,-0.0373077392578125,-1.001251220703125,-0.038726806640625
1768558759004386000,2.402385986328125,-0.038482666015625,-0.9983062744140625,-0.0435943603515625
1768558759014416000,2.412415771484375,-0.0457000732421875,-0.996185302734375,-0.0544586181640625
1768558759024445200,2.422445068359375,-0.0396270751953125,-1.0005950927734375,-0.037017822265625
1768558759034474200,2.43247412109375,-0.0414886474609375,-0.998687744140625,-0.048675537109375
1768558759044503000,2.4425029296875,-0.0489501953125,-1.0000152587890625,-0.0482025146484375
1768558759054532000,2.452531982421875,-0.03173828125,-0.9995269775390625,-0.0356292724609375
1768558759064561200,2.46256103515625,-0.0458526611328125,-0.9983673095703125,-0.0521697998046875
1768558759074590000,2.47258984375,-0.0360870361328125,-0.9990997314453125,-0.044036865234375
1768558759084619000,2.482618896484375,-0.0354766845703125,-0.9987640380859375,-0.045196533203125
1768558759094648000,2.49264794921875,-0.0420989990234375,-0.9987945556640625,-0.047210693359375
1768558759104676900,2.5026767578125,-0.0392608642578125,-0.9982147216796875,-0.047760009765625
1768558759114707000,2.51270703125,-0.039581298828125,-0.9984283447265625,-0.0432281494140625
1768558759124736000,2.522736083984375,-0.0418548583984375,-0.99981689453125,-0.0475616455078125
1768558759134765000,2.53276513671875,-0.04595947265625,-0.9983062744140625,-0.0505828857421875
1768558759144794000,2.542794189453125,-0.04345703125,-0.9972076416015625,-0.0471343994140625
1768558759154823200,2.5528232421875,-0.0424346923828125,-0.998992919921875,-0.0449676513671875
1768558759164852200,2.562852294921875,-0.0442962646484375,-0.9986724853515625,-0.044830322265625
1768558759174881000,2.572881103515625,-0.0433197021484375,-0.9993743896484375,-0.044769287109375
1768558759184910000,2.58291015625,-0.04290771484375,-1.000274658203125,-0.0396881103515625
1768558759194939100,2.592939208984375,-0.0423126220703125,-0.9982452392578125,-0.0410308837890625
1768558759204968000,2.602968017578125,-0.0396270751953125,-0.998748779296875,-0.04119873046875
1768558759214998000,2.612998046875,-0.0347900390625,-0.99725341796875,-0.0367584228515625
1768558759225027000,2.623027099609375,-0.0334320068359375,-0.999725341796875,-0.0389404296875
1768558759235056000,2.63305615234375,-0.0373077392578125,-0.999176025390625,-0.05072021484375
1768558759245085000,2.6430849609375,-0.03729248046875,-0.99755859375,-0.0492095947265625
1768558759255114000,2.653114013671875,-0.0338592529296875,-0.9981536865234375,-0.044769287109375
1768558759265143000,2.66314306640625,-0.0313568115234375,-1.0005950927734375,-0.0428924560546875
1768558759275172000,2.673172119140625,-0.0395355224609375,-0.9977569580078125,-0.0628814697265625
1768558759285201200,2.683201171875,-0.046173095703125,-0.9997711181640625,-0.055816650390625
1768558759295230200,2.693230224609375,-0.0408935546875,-1.0001678466796875,-0.051239013671875
1768558759305259000,2.703259033203125,-0.037750244140625,-0.9988861083984375,-0.049591064453125
1768558759315289000,2.7132890625,-0.0339813232421875,-0.9995880126953125,-0.0438079833984375
1768558759325318100,2.723318115234375,-0.0375213623046875,-0.99951171875,-0.043304443359375
1768558759335347200,2.73334716796875,-0.041839599609375,-0.9994964599609375,-0.041717529296875
1768558759345376000,2.7433759765625,-0.0258941650390625,-0.986328125,-0.068634033203125
1768558759355404800,2.75340478515625,-0.04736328125,-1.0126800537109375,-0.002685546875
1768558759365433600,2.76343359375,-0.0327301025390625,-0.9938812255859375,-0.030609130859375
1768558759375462700,2.773462646484375,-0.0182647705078125,-1.0009613037109375,-0.0598602294921875
1768558759385492000,2.783491943359375,-0.0494232177734375,-1.0010833740234375,-0.03631591796875
1768558759395520800,2.793520751953125,-0.067779541015625,-1.0002899169921875,-0.0467071533203125
1768558759405550600,2.803550537109375,-0.0492095947265625,-0.99847412109375,-0.0388336181640625
1768558759415580000,2.813579833984375,-0.018310546875,-1.001678466796875,-0.0524444580078125
1768558759425609000,2.82360888671875,-0.02203369140625,-0.9968719482421875,-0.0363311767578125
1768558759435637800,2.8336376953125,-0.031646728515625,-0.9971466064453125,-0.0354461669921875
1768558759445666800,2.843666748046875,-0.0588836669921875,-1.0028076171875,-0.07135009765625
1768558759455696000,2.85369580078125,-0.0517425537109375,-1.00244140625,-0.0512542724609375
1768558759465724700,2.863724609375,-0.029998779296875,-0.9962005615234375,-0.0498809814453125
1768558759475753700,2.873753662109375,-0.040191650390625,-0.99896240234375,-0.0692901611328125
1768558759485782800,2.88378271484375,-0.0392303466796875,-1.000152587890625,-0.0465087890625
1768558759495811600,2.8938115234375,-0.0055084228515625,-0.9964599609375,-0.0016021728515625
1768558759505841700,2.903841552734375,-0.0447998046875,-0.998565673828125,-0.011383056640625
1768558759515870700,2.91387060546875,-0.1046600341796875,-0.99566650390625,-0.0627288818359375
1768558759525899800,2.923899658203125,-0.069793701171875,-1.0071258544921875,-0.0239410400390625
1768558759535928800,2.9339287109375,0.0827789306640625,-0.98919677734375,-0.0124969482421875
1768558759545958000,2.9439580078125,0.006103515625,-0.999969482421875,-0.101806640625
1768558759555987000,2.953987060546875,-0.098175048828125,-1.0018463134765625,-0.0753936767578125
1768558759566015700,2.964015625,-0.055877685546875,-0.9999237060546875,-0.01214599609375
1768558759576044800,2.974044921875,-0.0971221923828125,-1.0137481689453125,-0.093414306640625
1768558759586073900,2.984073974609375,0.08917236328125,-0.986419677734375,-0.0106201171875
1768558759596103700,2.994103759765625,0.0023040771484375,-1.0107879638671875,-0.044830322265625
1768558759606132700,3.0041328125,-0.040618896484375,-0.993804931640625,-0.033416748046875
1768558759616161800,3.014161865234375,0.0059661865234375,-1.0043182373046875,-0.0422210693359375
1768558759626190600,3.024190673828125,0.01788330078125,-0.996246337890625,-0.037445068359375
1768558759636219600,3.0342197265625,-0.0341949462890625,-0.999298095703125,-0.0396728515625
1768558759646248700,3.044248779296875,-0.111053466796875,-0.9979095458984375,-0.0381011962890625
1768558759656277800,3.05427783203125,-0.1086883544921875,-0.99578857421875,-0.0397796630859375
1768558759666306800,3.064306884765625,-0.0601806640625,-0.9959564208984375,-0.0470123291015625
1768558759676335900,3.0743359375,-0.02374267578125,-0.999664306640625,-0.04925537109375
1768558759686366000,3.084365966796875,0.0091552734375,-1.0102386474609375,-0.0614013671875
1768558759696394800,3.094394775390625,0.0024566650390625,-1.0081787109375,-0.0715179443359375
1768558759706423800,3.104423828125,-0.033660888671875,-0.9969940185546875,-0.0246124267578125
1768558759716452900,3.114452880859375,-0.062286376953125,-0.986297607421875,0.0010833740234375
1768558759726481700,3.124481689453125,-0.087982177734375,-0.98291015625,0.013916015625
1768558759736510700,3.1345107421875,-0.0549163818359375,-1.0108184814453125,-0.07025146484375
1768558759746539800,3.144539794921875,-0.010772705078125,-1.0022125244140625,-0.0875701904296875
1768558759756568600,3.154568603515625,-0.0059356689453125,-1.0007781982421875,-0.0106201171875
1768558759766597600,3.16459765625,-0.029632568359375,-1.0012359619140625,-0.0265655517578125
1768558759776627700,3.174627685546875,-0.0446929931640625,-0.9990692138671875,-0.0702972412109375
1768558759786656800,3.18465673828125,-0.0556182861328125,-0.9969024658203125,-0.0404205322265625
1768558759796685600,3.194685546875,-0.0468597412109375,-0.9971160888671875,-0.0207366943359375
1768558759806715000,3.20471484375,-0.0208740234375,-1.0001373291015625,-0.046630859375
1768558759816744000,3.214743896484375,-0.0112762451171875,-1.0014190673828125,-0.0465545654296875
1768558759826772700,3.224772705078125,-0.0155181884765625,-1.0001678466796875,-0.0323028564453125
1768558759836801800,3.2348017578125,-0.025848388671875,-1.0004730224609375,-0.046295166015625
