time,seconds_elapsed,z,y,x
1768558580705919500,0.05691943359375,-0.0106658935546875,-1.002227783203125,-0.027435302734375
1768558580715948300,0.0669482421875,-0.0116424560546875,-1.0007476806640625,-0.018798828125
1768558580725977300,0.076977294921875,-0.014129638671875,-1.001953125,-0.0258331298828125
1768558580736005600,0.087005615234375,-0.013092041015625,-1.0028076171875,-0.0260772705078125
1768558580746034400,0.097034423828125,-0.0051422119140625,-1.001800537109375,-0.0244293212890625
1768558580756063500,0.1070634765625,-0.006988525390625,-1.00213623046875,-0.0380096435546875
1768558580766092500,0.117092529296875,-0.0132293701171875,-0.99871826171875,-0.0509796142578125
1768558580776120300,0.127120361328125,-0.0185089111328125,-0.9953765869140625,-0.0571746826171875
1768558580786149400,0.1371494140625,-0.0169525146484375,-1.001708984375,-0.053131103515625
1768558580796178400,0.147178466796875,-0.007171630859375,-1.0015869140625,-0.0381011962890625
1768558580806206500,0.15720654296875,-0.02545166015625,-0.99725341796875,-0.0639190673828125
1768558580816235500,0.167235595703125,-0.0172119140625,-0.9991607666015625,-0.0528717041015625
1768558580826264300,0.177264404296875,-0.005126953125,-1.0033111572265625,-0.02435302734375
1768558580836292600,0.187292724609375,-0.0031280517578125,-1.00225830078125,-0.0178985595703125
1768558580846321400,0.1973212890625,-0.0146484375,-0.9989471435546875,-0.0359039306640625
1768558580856350500,0.2073505859375,-0.0044097900390625,-0.9997711181640625,-0.031219482421875
1768558580866379500,0.217379638671875,-0.0340118408203125,-0.9949493408203125,-0.0345306396484375
1768558580876407300,0.2274072265625,0.11871337890625,-1.0118865966796875,0.018707275390625
1768558580886436400,0.237436279296875,-0.092254638671875,-1.003173828125,0.001708984375
1768558580896465700,0.247465576171875,-0.036285400390625,-0.9945526123046875,-0.133575439453125
1768558580906493400,0.257493408203125,0.008880615234375,-1.00054931640625,-0.01007080078125
1768558580916522500,0.2675224609375,-0.0242462158203125,-1.0047607421875,-0.0265655517578125
1768558580926551300,0.27755126953125,-0.002471923828125,-0.996185302734375,-0.04498291015625
1768558580936579600,0.28757958984375,-0.014007568359375,-1.0030670166015625,-0.0292816162109375
1768558580946608600,0.297608642578125,-0.0168914794921875,-1.0017547607421875,-0.0158843994140625
1768558580956637400,0.307637451171875,-0.0293426513671875,-0.9941253662109375,-0.0681915283203125
1768558580966666500,0.31766650390625,-0.0765838623046875,-0.9904632568359375,-0.099456787109375
1768558580976694300,0.3276943359375,0.0490570068359375,-1.0084075927734375,-0.029510498046875
1768558580986723300,0.337723388671875,0.0525665283203125,-1.00787353515625,0.022857666015625
1768558580996752400,0.34775244140625,-0.0620269775390625,-0.994964599609375,-0.077484130859375
1768558581006780400,0.357780517578125,-0.00518798828125,-0.993560791015625,-0.083160400390625
1768558581016809500,0.3678095703125,0.013458251953125,-1.0038604736328125,-0.0075531005859375
1768558581026838500,0.377838623046875,-0.03643798828125,-1.0003662109375,-0.04608154296875
1768558581036866300,0.3878662109375,-0.0146636962890625,-0.993499755859375,-0.082366943359375
1768558581046895600,0.3978955078125,-0.0333251953125,-0.9990997314453125,-0.0499114990234375
1768558581056924400,0.40792431640625,0.01220703125,-1.00335693359375,-0.0318145751953125
1768558581066953500,0.417953369140625,0.0198516845703125,-0.9986419677734375,-0.02398681640625
1768558581076981500,0.4279814453125,-0.067840576171875,-0.9993133544921875,-0.0541839599609375
1768558581087010300,0.43801025390625,-0.0321807861328125,-0.9973297119140625,-0.07489013671875
1768558581097039400,0.448039306640625,-0.04058837890625,-1.000640869140625,-0.0519256591796875
1768558581107067400,0.4580673828125,-0.029998779296875,-0.99896240234375,-0.0597686767578125
1768558581117096400,0.468096435546875,-0.034271240234375,-0.998077392578125,-0.0604400634765625
1768558581127125500,0.47812548828125,-0.0326385498046875,-0.9992218017578125,-0.0596771240234375
1768558581137153300,0.4881533203125,-0.02850341796875,-0.9991607666015625,-0.0565338134765625
1768558581147182600,0.4981826171875,-0.0203399658203125,-1.00225830078125,-0.0466766357421875
1768558581157211600,0.508211669921875,-0.01165771484375,-1.0035400390625,-0.0308074951171875
1768558581167240400,0.518240478515625,0.01953125,-1.006591796875,-0.0225372314453125
1768558581177269500,0.52826953125,-0.0061492919921875,-0.9975433349609375,0.0211944580078125
1768558581187298600,0.538298583984375,-0.046661376953125,-0.9996490478515625,-0.05303955078125
1768558581197327400,0.548327392578125,-0.0270843505859375,-1.00372314453125,-0.0433349609375
1768558581207355400,0.55835546875,0.0921173095703125,-1.0047760009765625,0.0078277587890625
1768558581217384400,0.568384521484375,0.0037841796875,-1.000274658203125,0.0084075927734375
1768558581227413500,0.57841357421875,0.089630126953125,-1.0025177001953125,-0.0050811767578125
1768558581237441500,0.588441650390625,-0.0101470947265625,-1.0000762939453125,-0.004180908203125
1768558581247470300,0.59847021484375,0.0085906982421875,-1.0029449462890625,-0.0365447998046875
1768558581257499400,0.60849951171875,-0.0086669921875,-0.99517822265625,-0.0566864013671875
1768558581267527400,0.61852734375,-0.00244140625,-1.000518798828125,-0.0446319580078125
1768558581277556500,0.628556396484375,-0.01409912109375,-1.000244140625,-0.0493011474609375
1768558581287585500,0.63858544921875,-0.009246826171875,-0.9998779296875,-0.056488037109375
1768558581297614300,0.6486142578125,0.010498046875,-1.00048828125,-0.0383148193359375
1768558581307642400,0.658642333984375,0.0053558349609375,-1.000030517578125,-0.0315399169921875
1768558581317671400,0.66867138671875,0.0048828125,-1.0006103515625,-0.036529541015625
1768558581327700500,0.678700439453125,-0.012542724609375,-1.00048828125,-0.040985107421875
1768558581337728500,0.688728515625,-0.02667236328125,-1.000640869140625,-0.0516357421875
1768558581347757300,0.69875732421875,-0.02239990234375,-1.0005645751953125,-0.0426177978515625
1768558581357786400,0.708786376953125,-0.0211181640625,-1.004241943359375,-0.0351715087890625
1768558581367814700,0.718814697265625,-0.0218048095703125,-1.0019378662109375,-0.0418701171875
1768558581377843500,0.728843505859375,-0.008087158203125,-1.00128173828125,-0.0335845947265625
1768558581387872500,0.73887255859375,-0.0081329345703125,-1.0006256103515625,-0.0294952392578125
1768558581397901600,0.748901611328125,-0.0068206787109375,-1.00103759765625,-0.031646728515625
1768558581407929300,0.758929443359375,-0.0058135986328125,-1.001708984375,-0.0258941650390625
1768558581417958400,0.76895849609375,-0.0078125,-1.0009765625,-0.028289794921875
1768558581427987500,0.778987548828125,-0.020538330078125,-1.000762939453125,-0.035003662109375
1768558581438015500,0.789015380859375,-0.0144500732421875,-1.0005340576171875,-0.033782958984375
1768558581448044500,0.79904443359375,-0.0110015869140625,-1.0011444091796875,-0.0318450927734375
1768558581458073300,0.8090732421875,-0.008575439453125,-1.000030517578125,-0.034759521484375
1768558581468101400,0.819101318359375,-0.0097808837890625,-1.0014495849609375,-0.0386962890625
1768558581478130400,0.82913037109375,-0.013336181640625,-0.9994354248046875,-0.033050537109375
1768558581488159500,0.839159423828125,-0.0084991455078125,-1.00103759765625,-0.042327880859375
1768558581498187500,0.8491875,-0.005767822265625,-0.9998016357421875,-0.042449951171875
1768558581508216300,0.85921630859375,0.003662109375,-0.9998626708984375,-0.0382537841796875
1768558581518245400,0.869245361328125,-0.0049285888671875,-0.998779296875,-0.0382232666015625
1768558581528274400,0.8792744140625,-0.0058135986328125,-0.9991455078125,-0.0273895263671875
1768558581538302500,0.889302490234375,-0.00848388671875,-1.0020751953125,-0.0279541015625
1768558581548331500,0.89933154296875,-0.0124053955078125,-1.0005950927734375,-0.033050537109375
1768558581558360300,0.9093603515625,-0.0151214599609375,-1.0020904541015625,-0.034820556640625
1768558581568388400,0.919388427734375,-0.009765625,-1.000701904296875,-0.0326080322265625
1768558581578417700,0.929417724609375,-0.014129638671875,-1.0001678466796875,-0.04278564453125
1768558581588446500,0.939446533203125,-0.012359619140625,-1.000762939453125,-0.04119873046875
1768558581598474500,0.949474609375,0.003082275390625,-1.00018310546875,-0.037445068359375
1768558581608503300,0.95950341796875,-0.001251220703125,-0.99542236328125,-0.0390472412109375
1768558581618532400,0.969532470703125,-0.011810302734375,-0.9967193603515625,-0.0419921875
1768558581628560600,0.979560546875,0.0050201416015625,-1.003326416015625,-0.0455780029296875
1768558581638589400,0.98958935546875,0.0013427734375,-1.0040740966796875,-0.0312042236328125
1768558581648618500,0.999618408203125,-0.019256591796875,-1.0019989013671875,-0.0226287841796875
1768558581658647600,1.0096474609375,-0.0075225830078125,-1.000396728515625,-0.021331787109375
1768558581668675300,1.01967529296875,-0.0095977783203125,-1.001922607421875,-0.0254364013671875
1768558581678704400,1.029704345703125,-0.01898193359375,-0.997833251953125,-0.0465087890625
