seconds_elapsed,speed_ms,speed_percent,direction_percent,direction_enum,direction_angle_deg
4.095504,0.017605404375741665,0.4,-3.8,STRAIGHT,-1.7
4.105532,0.01429672282179527,0.3,-4.1,STRAIGHT,-1.9
4.115561,0.011224652871794567,0.2,-4.5,STRAIGHT,-2.0
4.12559,0.0083965017925459,0.2,-4.8,STRAIGHT,-2.2
4.135619,0.005816958194968646,0.1,-5.1,STRAIGHT,-2.3
4.145648,0.0034881267292370486,0.1,-5.2,STRAIGHT,-2.4
4.155676,0.0014096042605617556,0.0,-5.2,STRAIGHT,-2.4
4.165705,0.0004214068225573808,0.0,-5.0,STRAIGHT,-2.3
4.175734,0.0020099528970258726,0.0,-4.6,STRAIGHT,-2.1
4.185763,0.003363155955092435,0.1,-4.0,STRAIGHT,-1.8
4.195792,0.004490018083910823,0.1,-3.2,STRAIGHT,-1.5
4.205821,0.0054012086318123735,0.1,-2.3,STRAIGHT,-1.0
4.215849,0.006108839006810345,0.1,-1.2,STRAIGHT,-0.6
4.225878,0.006626229855691826,0.1,-0.2,STRAIGHT,-0.1
4.235907,0.006967675103407321,0.1,0.8,STRAIGHT,0.4
4.245936,0.007148207005805111,0.1,1.7,STRAIGHT,0.7
4.255965,0.007183365996793456,0.1,2.3,STRAIGHT,1.1
4.265994,0.0070889787056426885,0.1,2.8,STRAIGHT,1.3
4.276022,0.006880947092371573,0.1,3.0,STRAIGHT,1.4
4.286051,0.006575051209078166,0.1,3.0,STRAIGHT,1.3
4.29608,0.006186767651792145,0.1,2.7,STRAIGHT,1.2
4.306109,0.005731105329079145,0.1,2.3,STRAIGHT,1.0
4.316138,0.005222459747367165,0.1,1.7,STRAIGHT,0.8
4.326167,0.004674486604959184,0.1,1.1,STRAIGHT,0.5
4.336195,0.0040999951021512835,0.1,0.4,STRAIGHT,0.2
4.346224,0.003510861018064102,0.1,-0.3,STRAIGHT,-0.1
4.356253,0.00291795927909302,0.1,-0.9,STRAIGHT,-0.4
4.366282,0.002331115451813291,0.0,-1.4,STRAIGHT,-0.6
4.376311,0.0017590753364650482,0.0,-1.8,STRAIGHT,-0.8
4.38634,0.0012094916167723602,0.0,-2.0,STRAIGHT,-0.9
4.396368,0.0006889263381226184,0.0,-2.2,STRAIGHT,-1.0
4.406397,0.0002028678387342071,0.0,-2.1,STRAIGHT,-1.0
4.416426,0.00024423935349030066,0.0,-1.9,STRAIGHT,-0.9
4.426455,0.0006489532235343051,0.0,-1.6,STRAIGHT,-0.7
4.436484,0.0010087831818075602,0.0,-1.2,STRAIGHT,-0.5
4.446513,0.0013221308123766262,0.0,-0.6,STRAIGHT,-0.3
4.456541,0.0015882240698982977,0.0,-0.0,STRAIGHT,-0.0
4.46657,0.0018070465002865365,0.0,0.7,STRAIGHT,0.3
4.476599,0.001979262999650344,0.0,1.4,STRAIGHT,0.6
4.486628,0.002106143545905477,0.0,2.1,STRAIGHT,1.0
4.496657,0.002189486240609113,0.0,2.8,STRAIGHT,1.2
4.506686,0.0022315408879213902,0.0,3.3,STRAIGHT,1.5
4.516714,0.002234934216051997,0.0,3.7,STRAIGHT,1.7
4.526743,0.0022025977169195152,0.0,4.0,STRAIGHT,1.8
4.536772,0.0021376989447436452,0.0,4.0,STRAIGHT,1.8
4.546801,0.0020435769764766544,0.0,3.9,STRAIGHT,1.7
4.55683,0.0019236825987707558,0.0,3.6,STRAIGHT,1.6
4.566859,0.0017815236498030622,0.0,3.2,STRAIGHT,1.4
4.576887,0.0016206158117746915,0.0,2.7,STRAIGHT,1.2
4.586916,0.0014444390230948356,0.0,2.1,STRAIGHT,0.9
4.596945,0.001256399559770063,0.0,1.5,STRAIGHT,0.7
4.606974,0.0010597977247423223,0.0,0.9,STRAIGHT,0.4
4.617003,0.0008578009830364122,0.0,0.5,STRAIGHT,0.2
4.627032,0.0006534222905531256,0.0,0.0,STRAIGHT,0.0
4.63706,0.0004495032859298545,0.0,-0.3,STRAIGHT,-0.1
4.647089,0.0002487019486324931,0.0,-0.5,STRAIGHT,-0.2
4.657118,5.348427268960837e-05,0.0,-0.6,STRAIGHT,-0.3
4.667147,0.00013388053560758065,0.0,-0.6,STRAIGHT,-0.3
4.677176,0.0003113218561553139,0.0,-0.6,STRAIGHT,-0.3
4.687205,0.00047696698572876874,0.0,-0.5,STRAIGHT,-0.2
4.697233,0.0006291385408561097,0.0,-0.4,STRAIGHT,-0.2
4.707263,0.000766350465021854,0.0,-0.3,STRAIGHT,-0.1
4.717292,0.0008873031535186821,0.0,-0.1,STRAIGHT,-0.1
4.727321,0.0009908781801351173,0.0,-0.0,STRAIGHT,-0.0
4.73735,0.0010761330712654108,0.0,0.1,STRAIGHT,0.0
4.747379,0.0011422965258859033,0.0,0.2,STRAIGHT,0.1
4.757407,0.001188764425169472,0.0,0.2,STRAIGHT,0.1
4.767436,0.0012150969143874136,0.0,0.2,STRAIGHT,0.1
4.777465,0.0012210167733167593,0.0,0.2,STRAIGHT,0.1
4.787494,0.0012064092208198137,0.0,0.2,STRAIGHT,0.1
4.797523,0.0011713232258190006,0.0,0.1,STRAIGHT,0.1
4.807552,0.0011159743218090194,0.0,0.1,STRAIGHT,0.0
4.81758,0.0010407488466023978,0.0,0.0,STRAIGHT,0.0
4.827609,0.0009462094544734354,0.0,-0.0,STRAIGHT,-0.0
4.837638,0.0008331016755257107,0.0,-0.1,STRAIGHT,-0.0
4.847667,0.0007023612282223607,0.0,-0.1,STRAIGHT,-0.1
4.857696,0.00055512172682425,0.0,-0.1,STRAIGHT,-0.1
4.867725,0.0003927223671811439,0.0,-0.2,STRAIGHT,-0.1
4.877752,0.00021671512307001975,0.0,-0.2,STRAIGHT,-0.1
4.887781,2.887094216834111e-05,0.0,-0.2,STRAIGHT,-0.1
4.897811,0.0001688156031875807,0.0,-0.2,STRAIGHT,-0.1
4.90784,0.0003741237791387648,0.0,-0.2,STRAIGHT,-0.1
4.917869,0.0005846068488942773,0.0,-0.2,STRAIGHT,-0.1
4.927897,0.0007975955095376115,0.0,-0.2,STRAIGHT,-0.1
4.937926,0.0010102051787273692,0.0,-0.2,STRAIGHT,-0.1
4.947954,0.001219347679139937,0.0,-0.1,STRAIGHT,-0.1
4.957984,0.0014217478316111475,0.0,-0.1,STRAIGHT,-0.1
4.968013,0.0016139654178394126,0.0,-0.1,STRAIGHT,-0.0
4.978042,0.0017924229102510133,0.0,-0.1,STRAIGHT,-0.0
4.988071,0.0019534392904286438,0.0,-0.0,STRAIGHT,-0.0
4.9981,0.0020932701888008707,0.0,0.0,STRAIGHT,0.0
5.008127,0.002208154477731276,0.0,0.1,STRAIGHT,0.0
5.018156,0.002294367338602779,0.0,0.2,STRAIGHT,0.1
5.028186,0.0023482797020648563,0.0,0.2,STRAIGHT,0.1
5.038215,0.0023664238306313466,0.0,0.2,STRAIGHT,0.1
5.048244,0.0023455646758495366,0.0,0.2,STRAIGHT,0.1
5.058273,0.0022827765001028947,0.0,0.2,STRAIGHT,0.1
5.068301,0.0021755241077797273,0.0,0.1,STRAIGHT,0.1
5.07833,0.002021747884271213,0.0,0.0,STRAIGHT,0.0
5.088359,0.0018199516964862476,0.0,-0.1,STRAIGHT,-0.1
5.098388,0.0015692925678976054,0.0,-0.3,STRAIGHT,-0.2
5.108417,0.001269670907328407,0.0,-0.6,STRAIGHT,-0.3
5.118446,0.0009218199466379855,0.0,-0.8,STRAIGHT,-0.4
5.128474,0.0005273929311486441,0.0,-1.0,STRAIGHT,-0.4
5.138503,8.904651109344929e-05,0.0,-1.1,STRAIGHT,-0.5
5.148531,0.00038948129441520837,0.0,-1.2,STRAIGHT,-0.5
5.158561,0.0009033002444229194,0.0,-1.2,STRAIGHT,-0.5
5.16859,0.001446305848111319,0.0,-1.0,STRAIGHT,-0.5
5.178619,0.0020111278787497398,0.0,-0.7,STRAIGHT,-0.3
5.188647,0.0025890911199879913,0.1,-0.2,STRAIGHT,-0.1
5.198676,0.0031701899762875386,0.1,0.4,STRAIGHT,0.2
5.208705,0.0037430784870582066,0.1,1.1,STRAIGHT,0.5
5.218734,0.004295077156888189,0.1,1.8,STRAIGHT,0.8
5.228763,0.004812197851383995,0.1,2.6,STRAIGHT,1.2
5.238792,0.005279187809460831,0.1,3.3,STRAIGHT,1.5
5.248821,0.005679593589042076,0.1,3.7,STRAIGHT,1.7
5.258848,0.005995845495433626,0.1,3.8,STRAIGHT,1.7
5.268877,0.00620936274240566,0.1,3.4,STRAIGHT,1.5
5.278906,0.00630067926846626,0.1,2.5,STRAIGHT,1.1
5.288935,0.006249589779202237,0.1,0.9,STRAIGHT,0.4
5.298965,0.00603531521624399,0.1,-1.4,STRAIGHT,-0.6
5.308994,0.005636686470894538,0.1,-4.4,STRAIGHT,-2.0
5.319021,0.005032344773473506,0.1,-8.1,STRAIGHT,-3.6
5.329051,0.004200956806949515,0.1,-12.3,LEFT,-5.5
5.33908,0.003121442225748369,0.1,-16.9,LEFT,-7.6
5.349108,0.0017732109193264517,0.0,-21.5,LEFT,-9.7
5.359137,0.0001364070581145494,0.0,-26.1,LEFT,-11.7
5.369167,0.001807843288980967,0.0,-30.2,LEFT,-13.6
5.379196,0.004077184355623134,0.1,-33.7,LEFT,-15.2
5.389224,0.006687786182004809,0.1,-36.2,LEFT,-16.3
5.399252,0.009654106904792518,0.2,-37.6,LEFT,-16.9
5.409281,0.012988665226264897,0.3,-37.8,LEFT,-17.0
5.419311,0.016701826309293812,0.3,-36.8,LEFT,-16.6
5.42934,0.02080160418476249,0.4,-34.7,LEFT,-15.6
5.439369,0.0252934836129166,0.5,-31.7,LEFT,-14.3
5.449397,0.030180264211569607,0.6,-27.9,LEFT,-12.6
5.459426,0.035461929535763194,0.7,-23.7,LEFT,-10.7
5.469455,0.04113554364486087,0.8,-19.3,LEFT,-8.7
5.479484,0.04719517750586108,0.9,-15.0,LEFT,-6.7
5.489512,0.053631867341590395,1.1,-10.9,STRAIGHT,-4.9
5.499542,0.06043360672940916,1.2,-7.2,STRAIGHT,-3.2
5.50957,0.06758537388486821,1.4,-4.0,STRAIGHT,-1.8
5.519599,0.07506919512493188,1.5,-1.3,STRAIGHT,-0.6
5.529628,0.0828642450011375,1.7,1.0,STRAIGHT,0.4
5.539657,0.0909469830329256,1.8,2.8,STRAIGHT,1.3
5.549686,0.099291326367657,2.0,4.2,STRAIGHT,1.9
5.559715,0.10786885706189947,2.2,5.4,STRAIGHT,2.4
5.569744,0.11664906203599593,2.3,6.4,STRAIGHT,2.9
5.579772,0.1255996031195825,2.5,7.4,STRAIGHT,3.3
5.589801,0.13468661399881768,2.7,8.3,STRAIGHT,3.7
5.59983,0.1438750203152568,2.9,9.4,STRAIGHT,4.2
5.609859,0.15312887866880215,3.1,10.7,STRAIGHT,4.8
5.619888,0.16241172985811927,3.2,12.4,RIGHT,5.6
5.629917,0.17168696136380002,3.4,14.4,RIGHT,6.5
5.639946,0.18091817385176084,3.6,16.8,RIGHT,7.5
5.649974,0.19006954635296638,3.8,19.5,RIGHT,8.8
5.660002,0.19910619476324698,4.0,22.6,RIGHT,10.2
5.670031,0.20799451840313055,4.2,25.7,RIGHT,11.6
5.680061,0.2167025295785645,4.3,28.8,RIGHT,13.0
5.690089,0.22520016138278584,4.5,31.6,RIGHT,14.2
5.700119,0.2334595493687424,4.7,33.8,RIGHT,15.2
5.710146,0.2414552831898947,4.8,35.3,RIGHT,15.9
5.720175,0.24916462484310176,5.0,35.7,RIGHT,16.1
5.730204,0.2565676907378876,5.1,35.1,RIGHT,15.8
5.740233,0.2636475954485085,5.3,33.3,RIGHT,15.0
5.750262,0.27039055566558734,5.4,30.3,RIGHT,13.7
5.760292,0.27678595353953883,5.5,26.4,RIGHT,11.9
5.770321,0.28282635928584493,5.7,21.8,RIGHT,9.8
5.780348,0.28850751359024496,5.8,16.7,RIGHT,7.5
5.790377,0.29382827099848363,5.9,11.5,RIGHT,5.2
5.800406,0.298790506089465,6.0,6.5,STRAIGHT,2.9
5.810435,0.30339898480225286,6.1,1.9,STRAIGHT,0.9
5.820464,0.30766120380684797,6.2,-1.9,STRAIGHT,-0.8
5.830494,0.31158720126739037,6.2,-4.7,STRAIGHT,-2.1
5.840521,0.31518934273663984,6.3,-6.6,STRAIGHT,-3.0
5.850551,0.31848208623559665,6.4,-7.4,STRAIGHT,-3.3
5.860579,0.3214817308064839,6.4,-7.2,STRAIGHT,-3.3
5.870608,0.3242061529770059,6.5,-6.2,STRAIGHT,-2.8
5.880637,0.3266745356364374,6.5,-4.6,STRAIGHT,-2.1
5.890667,0.3289070937991331,6.6,-2.5,STRAIGHT,-1.1
5.900696,0.3309248016199024,6.6,-0.1,STRAIGHT,-0.0
5.910724,0.33274912483187735,6.7,2.4,STRAIGHT,1.1
5.920752,0.3344017625065979,6.7,4.8,STRAIGHT,2.2
5.930781,0.335904401695652,6.7,7.1,STRAIGHT,3.2
5.940811,0.33727848811275807,6.7,9.2,STRAIGHT,4.2
5.950839,0.33854501556564265,6.8,11.3,RIGHT,5.1
5.960869,0.3397243363605894,6.8,13.2,RIGHT,5.9
5.970898,0.3408359943920069,6.8,15.1,RIGHT,6.8
5.980925,0.3418985821079138,6.8,16.9,RIGHT,7.6
5.990955,0.3429296220227632,6.9,18.7,RIGHT,8.4
6.000984,0.3439454729436966,6.9,20.3,RIGHT,9.1
6.011012,0.3449612605961676,6.9,21.8,RIGHT,9.8
6.021042,0.34599083188948443,6.9,23.0,RIGHT,10.3
6.031071,0.34704673166005295,6.9,23.7,RIGHT,10.7
6.0411,0.3481402003760212,7.0,23.9,RIGHT,10.7
6.051127,0.3492811909858452,7.0,23.4,RIGHT,10.5
6.061156,0.35047840284750786,7.0,22.2,RIGHT,10.0
6.071185,0.35173933048566236,7.0,20.4,RIGHT,9.2
6.081214,0.35307032479045597,7.1,18.0,RIGHT,8.1
6.091243,0.3544766641928187,7.1,15.1,RIGHT,6.8
6.101272,0.3559626333244126,7.1,11.8,RIGHT,5.3
6.111301,0.3575316066935954,7.2,8.4,STRAIGHT,3.8
6.121329,0.35918613497874485,7.2,5.0,STRAIGHT,2.2
6.131358,0.3609280316540954,7.2,1.7,STRAIGHT,0.8
6.141387,0.36275845781783184,7.3,-1.4,STRAIGHT,-0.6
6.151416,0.3646780032845282,7.3,-4.2,STRAIGHT,-1.9
6.161445,0.3666867622310686,7.3,-6.7,STRAIGHT,-3.0
6.171475,0.36878440194372686,7.4,-8.8,STRAIGHT,-4.0
6.181502,0.3709702235006277,7.4,-10.7,STRAIGHT,-4.8
6.191531,0.37324321353439105,7.5,-12.3,LEFT,-5.5
6.20156,0.37560208654975863,7.5,-13.6,LEFT,-6.1
6.211589,0.37804531761499194,7.6,-14.7,LEFT,-6.6
6.221618,0.3805711655974617,7.6,-15.7,LEFT,-7.0
6.231647,0.38317768746578473,7.7,-16.3,LEFT,-7.4
6.241677,0.3858627445248154,7.7,-16.8,LEFT,-7.6
6.251705,0.3886240017766197,7.8,-17.1,LEFT,-7.7
6.261733,0.3914589219004559,7.8,-17.1,LEFT,-7.7
6.271762,0.3943647556076049,7.9,-16.8,LEFT,-7.6
6.281792,0.3973385303425196,7.9,-16.4,LEFT,-7.4
6.29182,0.4003770394605219,8.0,-15.8,LEFT,-7.1
6.30185,0.40347683410546326,8.1,-15.0,LEFT,-6.7
6.311879,0.4066342200310751,8.1,-14.0,LEFT,-6.3
6.321906,0.4098452615517574,8.2,-13.0,LEFT,-5.8
6.331936,0.4131057946691295,8.3,-11.8,LEFT,-5.3
6.341964,0.416411451199215,8.3,-10.7,STRAIGHT,-4.8
6.351993,0.41975769542383795,8.4,-9.5,STRAIGHT,-4.3
6.362022,0.42313987441367873,8.5,-8.4,STRAIGHT,-3.8
6.372052,0.426553282727274,8.5,-7.4,STRAIGHT,-3.3
6.382081,0.4299932416904414,8.6,-6.6,STRAIGHT,-3.0
6.392108,0.43345519291688983,8.7,-5.9,STRAIGHT,-2.7
6.402137,0.43693480515780647,8.7,-5.6,STRAIGHT,-2.5
6.412166,0.44042809298221564,8.8,-5.5,STRAIGHT,-2.5
6.422195,0.44393154520815414,8.9,-5.7,STRAIGHT,-2.6
6.432224,0.44744226044507773,8.9,-6.2,STRAIGHT,-2.8
6.442254,0.45095808658838993,9.0,-6.9,STRAIGHT,-3.1
6.452283,0.4544777606451651,9.1,-7.8,STRAIGHT,-3.5
6.46231,0.4580010448827659,9.2,-8.8,STRAIGHT,-4.0
6.472339,0.4615288549945521,9.2,-9.9,STRAIGHT,-4.4
6.482368,0.4650633757829183,9.3,-10.9,STRAIGHT,-4.9
6.492397,0.4686081597809924,9.4,-11.8,LEFT,-5.3
6.502427,0.4721682042794825,9.4,-12.7,LEFT,-5.7
6.512456,0.4757500024005478,9.5,-13.3,LEFT,-6.0
6.522483,0.47936156416925657,9.6,-13.9,LEFT,-6.2
6.532512,0.4830124039749224,9.7,-14.3,LEFT,-6.4
6.542541,0.48671349138565334,9.7,-14.7,LEFT,-6.6
6.55257,0.4904771629725121,9.8,-15.2,LEFT,-6.8
6.562599,0.4943169936039494,9.9,-15.7,LEFT,-7.1
6.572628,0.49824762657231875,10.0,-16.4,LEFT,-7.4
6.582657,0.5022845628946885,10.0,-17.3,LEFT,-7.8
6.592687,0.5064439111691168,10.1,-18.4,LEFT,-8.3
6.602714,0.510742100441579,10.2,-19.8,LEFT,-8.9
6.612743,0.5151955596220205,10.3,-21.2,LEFT,-9.6
6.622772,0.5198203680529366,10.4,-22.8,LEFT,-10.2
6.632802,0.5246318828516184,10.5,-24.2,LEFT,-10.9
6.642831,0.5296443495884406,10.6,-25.5,LEFT,-11.5
6.65286,0.5348705036992615,10.7,-26.5,LEFT,-11.9
6.662887,0.5403211707322394,10.8,-27.1,LEFT,-12.2
6.672917,0.546004874072217,10.9,-27.2,LEFT,-12.2
6.682945,0.5519274591462183,11.0,-26.7,LEFT,-12.0
6.692974,0.5580917432722319,11.2,-25.8,LEFT,-11.6
6.703004,0.5644972002555334,11.3,-24.3,LEFT,-10.9
6.713032,0.5711396885528519,11.4,-22.5,LEFT,-10.1
6.723061,0.5780112313110719,11.6,-20.5,LEFT,-9.2
6.73309,0.5850998558465993,11.7,-18.3,LEFT,-8.2
6.743117,0.5923894991732518,11.8,-16.2,LEFT,-7.3
6.753147,0.5998599850264446,12.0,-14.3,LEFT,-6.4
6.763176,0.6074870764918262,12.1,-12.7,LEFT,-5.7
6.773205,0.6152426068556718,12.3,-11.4,LEFT,-5.1
6.783234,0.6230946896858842,12.5,-10.4,STRAIGHT,-4.7
6.793263,0.6310080074644699,12.6,-9.8,STRAIGHT,-4.4
6.803292,0.638944176366264,12.8,-9.4,STRAIGHT,-4.2
6.81332,0.6468621830580352,12.9,-9.3,STRAIGHT,-4.2
6.823349,0.6547188877212183,13.1,-9.3,STRAIGHT,-4.2
6.833378,0.6624695859240871,13.2,-9.5,STRAIGHT,-4.3
6.843407,0.6700686205268724,13.4,-9.7,STRAIGHT,-4.4
6.853436,0.6774700335344965,13.5,-10.0,STRAIGHT,-4.5
6.863465,0.6846282467500652,13.7,-10.3,STRAIGHT,-4.6
6.873494,0.6914987592563028,13.8,-10.7,STRAIGHT,-4.8
6.883522,0.6980388491836019,14.0,-11.1,STRAIGHT,-5.0
6.893551,0.7042082669271725,14.1,-11.6,LEFT,-5.2
6.90358,0.7099699069594718,14.2,-12.1,LEFT,-5.5
6.913609,0.7152904456477854,14.3,-12.8,LEFT,-5.7
6.923638,0.7201409330233567,14.4,-13.4,LEFT,-6.0
6.933667,0.7244973272437377,14.5,-14.1,LEFT,-6.4
6.943696,0.7283409615236238,14.6,-14.8,LEFT,-6.7
6.953724,0.7316589345552532,14.6,-15.4,LEFT,-6.9
6.963753,0.7344444168666534,14.7,-15.9,LEFT,-7.2
6.973782,0.7366968671399438,14.7,-16.3,LEFT,-7.3
6.983811,0.738422154195126,14.8,-16.4,LEFT,-7.4
6.99384,0.7396325820981898,14.8,-16.3,LEFT,-7.3
7.003869,0.7403468176361738,14.8,-15.9,LEFT,-7.2
7.013898,0.7405897211767037,14.8,-15.3,LEFT,-6.9
7.023926,0.7403920836574991,14.8,-14.5,LEFT,-6.5
7.033955,0.7397902740966957,14.8,-13.4,LEFT,-6.0
7.043984,0.738825803544897,14.8,-12.0,LEFT,-5.4
7.054013,0.7375448127856842,14.8,-10.5,STRAIGHT,-4.7
7.064042,0.7359974923081505,14.7,-8.8,STRAIGHT,-3.9
7.074071,0.7342374441027659,14.7,-6.9,STRAIGHT,-3.1
7.0841,0.7323209956552957,14.6,-4.8,STRAIGHT,-2.2
7.094128,0.7303064771223776,14.6,-2.6,STRAIGHT,-1.2
7.104157,0.7282534730615389,14.6,-0.4,STRAIGHT,-0.2
7.114186,0.7262220602576724,14.5,1.9,STRAIGHT,0.9
7.124215,0.7242720431418445,14.5,4.2,STRAIGHT,1.9
7.134244,0.7224621980458065,14.4,6.3,STRAIGHT,2.8
7.144273,0.7208495370899225,14.4,8.3,STRAIGHT,3.7
7.154302,0.7194886018802984,14.4,10.0,STRAIGHT,4.5
7.16433,0.7184307964128491,14.4,11.4,RIGHT,5.1
7.174359,0.717723767670666,14.4,12.4,RIGHT,5.6
7.184388,0.7174108413812232,14.3,12.9,RIGHT,5.8
7.194417,0.7175305192979653,14.4,13.0,RIGHT,5.9
7.204446,0.7181160432136289,14.4,12.7,RIGHT,5.7
7.214475,0.7191950297272579,14.4,12.1,RIGHT,5.4
7.224503,0.7207891785995205,14.4,11.1,RIGHT,5.0
7.234532,0.7229140563664254,14.5,10.0,STRAIGHT,4.5
7.244561,0.7255789557625703,14.5,8.8,STRAIGHT,3.9
7.25459,0.7287868304516106,14.6,7.5,STRAIGHT,3.4
7.264619,0.7325343035904677,14.7,6.2,STRAIGHT,2.8
7.274648,0.736811747878049,14.7,5.0,STRAIGHT,2.2
7.284677,0.7416034339682154,14.8,4.0,STRAIGHT,1.8
7.294706,0.74688774346572,14.9,3.1,STRAIGHT,1.4
7.304735,0.7526374421743026,15.1,2.5,STRAIGHT,1.1
7.314763,0.7588200088257955,15.2,2.2,STRAIGHT,1.0
7.324792,0.7653980141824145,15.3,2.1,STRAIGHT,0.9
7.334821,0.7723295451629877,15.4,2.2,STRAIGHT,1.0
7.34485,0.779568668487095,15.6,2.7,STRAIGHT,1.2
7.354879,0.7870659282468064,15.7,3.4,STRAIGHT,1.5
7.364907,0.7947688717909237,15.9,4.3,STRAIGHT,2.0
7.374937,0.8026225983282722,16.1,5.5,STRAIGHT,2.5
7.384965,0.8105703247121244,16.2,6.8,STRAIGHT,3.0
7.394994,0.8185539629459551,16.4,8.2,STRAIGHT,3.7
7.405023,0.826514704041847,16.5,9.6,STRAIGHT,4.3
7.415052,0.8343936029595561,16.7,11.1,STRAIGHT,5.0
7.425081,0.8421321594515452,16.8,12.5,RIGHT,5.6
7.43511,0.8496728897348709,17.0,13.9,RIGHT,6.2
7.445139,0.8569598840049317,17.1,15.1,RIGHT,6.8
7.455168,0.8639393449015605,17.3,16.1,RIGHT,7.2
7.465196,0.8705601021398014,17.4,16.9,RIGHT,7.6
7.475225,0.876774098632871,17.5,17.4,RIGHT,7.8
7.485254,0.882536843571596,17.7,17.7,RIGHT,8.0
7.495283,0.887807828092252,17.8,17.6,RIGHT,7.9
7.505312,0.8925508993727038,17.9,17.3,RIGHT,7.8
7.515341,0.8967345892542302,17.9,16.8,RIGHT,7.6
7.52537,0.9003323938016822,18.0,16.1,RIGHT,7.2
7.535398,0.9033230005943972,18.1,15.3,RIGHT,6.9
7.545427,0.9056904609892849,18.1,14.5,RIGHT,6.5
7.555456,0.9074243051179299,18.1,13.8,RIGHT,6.2
7.565485,0.9085195979708434,18.2,13.3,RIGHT,6.0
7.575514,0.908976935580497,18.2,13.1,RIGHT,5.9
7.585543,0.9088023810337718,18.2,13.3,RIGHT,6.0
7.595572,0.9080073408141082,18.2,13.9,RIGHT,6.2
7.605601,0.9066083827812522,18.1,14.9,RIGHT,6.7
7.615629,0.9046269979267478,18.1,16.2,RIGHT,7.3
7.625657,0.9020893088787796,18.0,17.9,RIGHT,8.1
7.635687,0.8990257289515696,18.0,19.9,RIGHT,8.9
7.645716,0.8954705763222579,17.9,21.9,RIGHT,9.9
7.655745,0.891461648651708,17.8,24.0,RIGHT,10.8
7.665774,0.8870397641251011,17.7,25.9,RIGHT,11.7
7.675803,0.8822482754547487,17.6,27.6,RIGHT,12.4
7.685831,0.8771325638443306,17.5,29.0,RIGHT,13.1
7.69586,0.8717395202462825,17.4,30.0,RIGHT,13.5
7.705889,0.8661170214408423,17.3,30.6,RIGHT,13.8
7.715918,0.8603134085182975,17.2,30.7,RIGHT,13.8
7.725947,0.8543769752510166,17.1,30.3,RIGHT,13.6
7.735976,0.8483554735986,17.0,29.5,RIGHT,13.3
7.746005,0.8422956432016845,16.8,28.2,RIGHT,12.7
7.756034,0.8362427711952541,16.7,26.7,RIGHT,12.0
7.766062,0.830240288022114,16.6,24.8,RIGHT,11.2
7.776091,0.8243294041662607,16.5,22.7,RIGHT,10.2
7.78612,0.8185487918719396,16.4,20.4,RIGHT,9.2
7.796149,0.8129343149873582,16.3,18.2,RIGHT,8.2
7.806178,0.8075188090942925,16.2,15.9,RIGHT,7.2
7.816207,0.8023319130793701,16.0,13.8,RIGHT,6.2
7.826236,0.7973999522933464,15.9,11.9,RIGHT,5.4
7.836264,0.7927458724548483,15.9,10.3,STRAIGHT,4.6
7.846293,0.7883892225077219,15.8,9.0,STRAIGHT,4.0
7.856322,0.7843461837578098,15.7,8.0,STRAIGHT,3.6
7.866351,0.7806296418153325,15.6,7.5,STRAIGHT,3.4
7.87638,0.7772492971702512,15.5,7.3,STRAIGHT,3.3
7.886409,0.7742118096444245,15.5,7.6,STRAIGHT,3.4
7.896438,0.7715209715072121,15.4,8.1,STRAIGHT,3.6
7.906467,0.7691779037181802,15.4,8.9,STRAIGHT,4.0
7.916495,0.7671812695758767,15.3,9.9,STRAIGHT,4.5
7.926524,0.7655275000058025,15.3,11.1,RIGHT,5.0
7.936553,0.7642110248106493,15.3,12.4,RIGHT,5.6
7.946582,0.7632245044251873,15.3,13.6,RIGHT,6.1
7.956611,0.7625590570572671,15.3,14.7,RIGHT,6.6
7.96664,0.7622044765429427,15.2,15.6,RIGHT,7.0
7.976669,0.7621494367830587,15.2,16.2,RIGHT,7.3
7.986697,0.7623816792443094,15.2,16.5,RIGHT,7.4
7.996726,0.7628881806820038,15.3,16.5,RIGHT,7.4
8.006755,0.7636552989560816,15.3,16.1,RIGHT,7.2
8.016784,0.7646688955476544,15.3,15.3,RIGHT,6.9
8.026813,0.7659144341221689,15.3,14.3,RIGHT,6.4
8.036842,0.7673770552096808,15.3,13.0,RIGHT,5.9
8.046871,0.7690416277663334,15.4,11.7,RIGHT,5.3
8.0569,0.7708927790291222,15.4,10.3,STRAIGHT,4.6
8.066928,0.7729149046652253,15.5,9.0,STRAIGHT,4.0
8.076957,0.7750921617362988,15.5,7.9,STRAIGHT,3.5
8.086986,0.7774084474377608,15.5,7.0,STRAIGHT,3.2
8.097015,0.7798473669257053,15.6,6.5,STRAIGHT,2.9
8.107044,0.7823921938040633,15.6,6.3,STRAIGHT,2.9
8.117073,0.7850258270081147,15.7,6.6,STRAIGHT,3.0
8.127102,0.7877307478853599,15.8,7.1,STRAIGHT,3.2
8.137131,0.79048898124068,15.8,8.0,STRAIGHT,3.6
8.147159,0.7932820639809129,15.9,9.2,STRAIGHT,4.1
8.157188,0.7960910247673564,15.9,10.6,STRAIGHT,4.8
8.167217,0.7988963777678746,16.0,12.1,RIGHT,5.4
8.177246,0.8016781331995171,16.0,13.6,RIGHT,6.1
8.187275,0.8044158268758641,16.1,15.2,RIGHT,6.8
