time,seconds_elapsed,z,y,x
1768558580713441300,0.064441162109375,0.0015073491958901286,-0.0014181332662701607,-0.02178838662803173
1768558580723470300,0.07447021484375,0.010411095805466175,-0.002466619713231921,-0.01931670680642128
1768558580733498400,0.084498291015625,0.021561484783887863,-0.004776645917445421,-0.01684529334306717
1768558580743527400,0.09452734375,0.02809741534292698,-0.001987783471122384,-0.01919606514275074
1768558580753556500,0.104556396484375,0.029652966186404228,-0.0010391654213890433,-0.021521536633372307
1768558580763584300,0.114584228515625,0.020856546238064766,-0.00250550196506083,-0.019338544458150864
1768558580773613600,0.124613525390625,0.0024985778145492077,-0.006676544900983572,-0.01173228956758976
1768558580783642600,0.134642578125,-0.007791344076395035,-0.00016165387933142483,-0.008797752670943737
1768558580793670400,0.14467041015625,-0.008984972722828388,-0.00003355582884978503,-0.009336776100099087
1768558580803699500,0.154699462890625,-0.028586370870471,0.001199221471324563,0.0018213358707726002
1768558580813728300,0.164728271484375,-0.03753592446446419,-0.0004772384709212929,0.005320463329553604
1768558580823757300,0.17475732421875,-0.029019666835665703,0.0009861685102805495,0.003299922915175557
1768558580833785600,0.18478564453125,-0.014871357940137386,0.00096113485051319,-0.0022218753583729267
1768558580843814400,0.194814453125,-0.01296533364802599,-0.0014836470363661647,-0.0009081379394046962
1768558580853843500,0.204843505859375,-0.005474660079926252,-0.000004793690095539205,-0.005319930613040924
1768558580863871200,0.214871337890625,0.008248874917626381,0.21651525795459747,0.06774229556322098
1768558580873900300,0.224900390625,0.053947120904922485,0.15734247863292694,-0.08389889448881149
1768558580883929600,0.2349296875,0.07691901922225952,0.1559925228357315,0.019785689190030098
1768558580893957400,0.244957275390625,0.010832141153514385,0.1330115795135498,0.010265421122312546
1768558580903986400,0.254986328125,0.02220490388572216,0.005631786771118641,-0.011035607196390629
1768558580914015500,0.265015380859375,0.026083799079060555,0.007770305033773184,-0.010085657238960266
1768558580924044300,0.275044189453125,0.029820213094353676,0.006001166999340057,-0.006674946751445532
1768558580934072600,0.285072509765625,0.03353239223361015,0.004627508576959372,-0.012051869183778763
1768558580944101400,0.295101318359375,0.05366029962897301,-0.011727229692041874,-0.0037864823825657368
1768558580954130400,0.30513037109375,0.020793695002794266,-0.13779035210609436,-0.013672934845089912
1768558580964158500,0.315158447265625,-0.02243979461491108,-0.11339633166790009,0.05188477039337158
1768558580974187300,0.325187255859375,-0.005331382155418396,0.0046845003962516785,0.008218514733016491
1768558580984216600,0.335216552734375,0.03939640894532204,0.013933924958109856,-0.023805996403098106
1768558580994244400,0.345244384765625,0.010783405043184757,-0.008421448059380054,0.008668589405715466
1768558581004273400,0.3552734375,-0.016756342723965645,0.0006383596919476986,0.00256382510997355
1768558581014302500,0.365302490234375,0.006440588738769293,0.00971734244376421,-0.01104466151446104
1768558581024331300,0.375331298828125,0.00044581317342817783,-0.00603472301736474,0.008785768412053585
1768558581034359600,0.385359619140625,-0.03177337720990181,-0.008851815015077591,0.00974290817975998
1768558581044388600,0.395388671875,-0.038658712059259415,-0.03129267692565918,0.03159894049167633
1768558581054417400,0.40541748046875,-0.03074592910706997,-0.0004516721237450838,0.0051739891059696674
1768558581064445400,0.415445556640625,-0.014722486957907677,-0.004118045791983604,-0.014995194971561432
1768558581074474200,0.42547412109375,-0.023603063076734543,-0.029092904180288315,0.009299492463469505
1768558581084503300,0.43550341796875,-0.032524120062589645,-0.055205997079610825,-0.0029854036401957273
1768558581094531600,0.445531494140625,-0.0318940170109272,-0.07915926724672318,-0.006767092272639275
1768558581104560400,0.455560302734375,-0.04068164899945259,-0.08750162273645401,-0.005431517027318478
1768558581114589400,0.46558935546875,-0.04634912312030792,-0.09818755090236664,-0.005126318894326687
1768558581124618500,0.475618408203125,-0.048953160643577576,-0.10886416584253311,-0.005997438915073872
1768558581134646500,0.485646484375,-0.04946501925587654,-0.12489532679319382,-0.0031065773218870163
1768558581144675600,0.495675537109375,-0.04376505687832832,-0.131893590092659,-0.003992611076682806
1768558581154704400,0.505704345703125,-0.0346679650247097,-0.1366201639175415,-0.012487562373280525
1768558581164732400,0.515732421875,-0.04151761531829834,-0.07353600114583969,-0.014153902418911457
1768558581174762500,0.525762451171875,0.0018788601737469435,-0.07703299820423126,0.0020101540721952915
1768558581184791300,0.535791259765625,0.00845420453697443,-0.08411407470703125,-0.023066969588398933
1768558581194819300,0.5458193359375,-0.0030921963043510914,-0.10734270513057709,0.01992630399763584
1768558581204848600,0.5558486328125,0.022891467437148094,-0.03579528257250786,-0.06566876173019409
1768558581214877400,0.56587744140625,-0.02268294245004654,-0.04363935440778732,0.08567735552787781
1768558581224906500,0.575906494140625,0.016586966812610626,0.010362892411649227,-0.031023696064949036
1768558581234934300,0.585934326171875,0.027461718767881393,-0.01028486154973507,0.010979413986206055
1768558581244963300,0.59596337890625,0.027691548690199852,-0.0056831855326890945,-0.007369232829660177
1768558581254992400,0.605992431640625,0.0142369931563735,-0.0039854203350842,-0.0028493159916251898
1768558581265020400,0.6160205078125,0.010059824213385582,0.00019627496658358723,-0.010786334984004498
1768558581275049500,0.626049560546875,-0.001246625673957169,-0.002983805723488331,-0.004561728797852993
1768558581285078500,0.63607861328125,-0.015621037222445011,0.0000399474156438373,-0.00606508320197463
1768558581295106300,0.646106201171875,-0.01363298762589693,0.00785499345511198,-0.020476512610912323
1768558581305135600,0.656135498046875,-0.010753045789897442,0.01257837563753128,-0.03201599046587944
1768558581315164400,0.666164306640625,-0.01007766742259264,0.02002643793821335,-0.04224119707942009
1768558581325192400,0.6761923828125,-0.0100774010643363,0.017100157216191292,-0.03808347135782242
1768558581335221500,0.686221435546875,-0.02195669710636139,0.008992962539196014,-0.024640098214149475
1768558581345250300,0.696250244140625,-0.028059331700205803,0.0013432984706014395,-0.01335814967751503
1768558581355279400,0.706279296875,-0.02635437622666359,-0.004944424610584974,-0.0036586506757885218
1768558581365307400,0.716307373046875,-0.02924124151468277,-0.005371063016355038,0.006422745529562235
1768558581375336400,0.72633642578125,-0.02760899066925049,-0.0031997880432754755,0.004411792848259211
1768558581385365500,0.736365478515625,-0.02213672734797001,-0.004413124173879623,0.001790975802578032
1768558581395393300,0.746393310546875,-0.019755860790610313,-0.0015608787070959806,-0.0002724413643591106
1768558581405422300,0.75642236328125,-0.009416671469807625,-0.001300155185163021,-0.004608866758644581
1768558581415451600,0.76645166015625,-0.004713795147836208,-0.0011198592837899923,-0.005336175672709942
1768558581425479400,0.7764794921875,-0.00404667342081666,-0.004019509069621563,0.0036189695820212364
1768558581435508500,0.786508544921875,-0.001901230658404529,-0.00441019469872117,0.004884237423539162
1768558581445537300,0.796537353515625,0.0020847225096076727,-0.0028154938481748104,0.005680788774043322
1768558581455566300,0.80656640625,0.0017084177816286683,-0.00493217445909977,0.007452589925378561
1768558581465594600,0.8165947265625,0.0008554073283448815,-0.002928145695477724,0.006246977020055056
1768558581475623400,0.82662353515625,0.002584597794339061,-0.0027686222456395626,0.009238772094249725
1768558581485652500,0.836652587890625,-0.0031169636640697718,-0.003964914008975029,0.008783637546002865
1768558581495680300,0.84668017578125,-0.008125570602715015,-0.0022892532870173454,0.0075761605985462666
1768558581505709300,0.856709228515625,-0.01104652602225542,0.0021819279063493013,-0.00037950044497847557
1768558581515738400,0.86673828125,-0.01128088403493166,0.0021976404823362827,-0.0013640711549669504
1768558581525766400,0.876766357421875,-0.004335093777626753,0.003519633784890175,-0.005664543714374304
1768558581535795500,0.88679541015625,0.001406947965733707,0.0037326866295188665,-0.0063005066476762295
1768558581545824500,0.896824462890625,0.003995806910097599,0.0051718587055802345,-0.003379817819222808
1768558581555852300,0.906852294921875,0.00538384635001421,-0.0009896307019516826,0.000603738590143621
1768558581565881600,0.916881591796875,0.007674963679164648,0.0005936186062172055,-0.00013981595111545175
1768558581575910400,0.926910400390625,0.0017797905020415783,-0.002373941708356142,0.005603291094303131
1768558581585938400,0.9369384765625,-0.00040959418402053416,-0.0009720537927933037,0.010054231621325016
1768558581595967500,0.946967529296875,-0.0005360943032428622,0.008562062866985798,0.0007462177309207618
1768558581605996300,0.956996337890625,0.003706587478518486,0.018497250974178314,0.007072024047374725
1768558581616025300,0.967025390625,-0.002104163635522127,0.03422961011528969,0.02876640111207962
1768558581626053400,0.977053466796875,-0.01281912624835968,0.02869662642478943,0.0011012171162292361
1768558581636082400,0.98708251953125,-0.010667025111615658,0.017296964302659035,-0.02443290501832962
1768558581646111500,0.997111572265625,-0.000624777574557811,0.009457684122025967,-0.0170932337641716
1768558581656139300,1.00713916015625,0.010307231917977333,-0.0006564692012034357,-0.022420354187488556
1768558581673690600,1.024690673828125,0.013760020956397057,-0.023734889924526215,-0.014244715683162212
1768558581683718400,1.034718505859375,0.0013765880139544606,-0.0034109766129404306,-0.008064850233495235
1768558581693747500,1.04474755859375,0.006898385938256979,0.019056782126426697,-0.017644241452217102
1768558581703776300,1.0547763671875,0.0031521173659712076,0.028082234784960747,-0.018443455919623375
1768558581713804500,1.064804443359375,-0.005567604675889015,0.08156516402959824,-0.007120760157704353
1768558581723833300,1.074833251953125,0.0261213481426239,0.11376891285181046,-0.03394917771220207
1768558581733862400,1.0848623046875,0.04541675001382828,0.12840378284454346,-0.04728629067540169
1768558581743890400,1.094890380859375,0.051417652517557144,0.10758291929960251,-0.06391586363315582
1768558581753919500,1.10491943359375,0.0322631299495697,0.03369671106338501,-0.06555291265249252
1768558581763948500,1.114948486328125,-0.0019302591681480408,0.007933024317026138,-0.011159177869558334
1768558581773976300,1.124976318359375,-0.024349281564354897,0.007050985470414162,0.012525645084679127
1768558581784005400,1.13500537109375,-0.02984711155295372,0.012007128447294235,0.004927114117890596
1768558581794034400,1.145034423828125,-0.010260893031954765,-0.024762071669101715,-0.009850766509771347
1768558581804063200,1.155063232421875,-0.03358778730034828,-0.016536632552742958,0.026750653982162476
1768558581814091500,1.165091552734375,-0.010670754127204418,-0.007678425870835781,0.005468801129609346
1768558581824120600,1.17512060546875,0.006105829495936632,-0.009517605416476727,0.0015193333383649588
1768558581834149400,1.1851494140625,-0.00035899411886930466,-0.008866195566952229,0.008648082613945007
1768558581844177400,1.195177490234375,0.010761034674942493,-0.007381749805063009,0.004522846546024084
1768558581854206200,1.205206298828125,0.008267517201602459,-0.0073356772772967815,0.003625627374276519
1768558581864235500,1.215235595703125,-0.0008018778171390295,-0.00824754312634468,0.010922688990831375
1768558581874263600,1.225263671875,0.0004756405542138964,-0.004441886208951473,0.0031499869655817747
1768558581884292400,1.235292236328125,0.003222158644348383,-0.0024892566725611687,-0.0018186726374551654
1768558581894321400,1.2453212890625,0.006871222052723169,-0.0019797938875854015,-0.006616090890020132
1768558581904349400,1.255349365234375,0.014631140977144241,-0.0012684636749327183,-0.011111240833997726
1768558581914378500,1.26537841796875,0.01613502763211727,0.0007946872501634061,-0.013236976228654385
1768558581924407600,1.275407470703125,0.016692960634827614,0.002424808219075203,-0.012795424088835716
1768558581934435300,1.285435302734375,0.019888486713171005,0.0015387744642794132,-0.009488842450082302
1768558581944464400,1.29546435546875,0.02454316057264805,0.002671416848897934,-0.011472098529338837
1768558581954493400,1.305493408203125,0.02215137518942356,0.0009744506096467376,-0.0163629949092865
1768558581964522200,1.315522216796875,0.013337376527488232,-0.001537975505925715,-0.011149589903652668
1768558581974550500,1.325550537109375,0.004673315212130547,-0.004580636974424124,-0.011518970131874084
1768558581984579300,1.335579345703125,-0.0029137644451111555,-0.00806112214922905,0.0012189288390800357
1768558581994608400,1.3456083984375,-0.01811801828444004,-0.007591873407363892,0.00663420045748353
1768558582004636400,1.355636474609375,-0.029567213729023933,-0.005693039391189814,0.008522115647792816
1768558582014665500,1.36566552734375,-0.03353798761963844,-0.003184075467288494,0.0037617150228470564
1768558582024694500,1.375694580078125,-0.02804947830736637,-0.0009816411184147,-0.00027084347675554454
1768558582034722300,1.385722412109375,-0.021821675822138786,0.0014226606581360102,-0.006654706783592701
1768558582044751400,1.39575146484375,-0.020794760435819626,-0.001669003046117723,-0.005307946354150772
1768558582054780400,1.405780517578125,-0.017964620143175125,0.0016085492679849267,-0.005475192796438932
1768558582064808400,1.415808349609375,-0.010567955672740936,0.00008149272616719827,-0.006304234731942415
1768558582074837500,1.42583740234375,-0.010154899209737778,-0.0018394453218206763,-0.0011733887949958444
1768558582084866600,1.435866455078125,-0.006156429648399353,-0.0029356025625020266,-0.00529729388654232
